period_start_date	period_end_date	station_id	station_name	total_usage_count	total_distance_m	total_duration_min
2026-06-27	2026-06-28	00588	588. 뚝섬 유원지역	174	637977.2999999998	5737
2026-06-27	2026-06-28	00593	593.자양중앙나들목	174	536774.0399999998	4785
2026-06-27	2026-06-28	02619	2619. 석촌고분역 4번출구	174	373356.67000000004	3503
2026-06-27	2026-06-28	03819	3819. 서울대벤처타운역	174	907590.3600000001	5639
2026-06-27	2026-06-28	00548	548. 자양나들목	173	480879	4068
2026-06-27	2026-06-28	01013	1013. 강동구청역 1번 출입구	173	242229.76999999993	3291
2026-06-27	2026-06-28	01102	1102. 방화사거리 마을버스 버스정류장	173	402598.66	3526
2026-06-27	2026-06-28	02732	2732.마곡수명산 1-2단지 	173	244317.81000000003	2379
2026-06-27	2026-06-28	03500	3500. 군자역2번출구	173	514237.87000000005	4780
2026-06-27	2026-06-28	04798	4798. 황학동롯데캐슬	173	442773.86000000004	3606
2026-06-27	2026-06-28	04564	4564. 63스퀘어	172	547254.2500000002	4758
2026-06-27	2026-06-28	00146	146. 마포역 2번출구 뒤	171	618162.4999999999	5798
2026-06-27	2026-06-28	01608	1608. 공릉역 1번 출구 앞	171	299150.61999999994	2571
2026-06-27	2026-06-28	01964	1964. 원메디타운 앞	171	354884.99000000005	2743
2026-06-27	2026-06-28	00914	914. 새절역 2번출구	170	863732.6099999999	6736
2026-06-27	2026-06-28	01120	1120. 대림경동아파트앞	170	395649.87	4153
2026-06-27	2026-06-28	01455	1455. 상봉역 2번 출구	170	329259.93	2695
2026-06-27	2026-06-28	03691	3691. 둔촌역 2번출구	170	391620.88999999996	4226
2026-06-27	2026-06-28	06183	6183.K스퀘어 마곡	170	248034.01999999996	2169
2026-06-27	2026-06-28	00602	602. 장안동 사거리	169	429521.7399999999	4441
2026-06-27	2026-06-28	01655	1655. 공릉1단지아파트	169	432910.41999999987	3641
2026-06-27	2026-06-28	04398	4398. 유원지식산업센터 앞	169	430566.50999999995	4339
2026-06-27	2026-06-28	05867	5867. H타워 앞	169	402871.55999999994	4328
2026-06-27	2026-06-28	00505	505. 자양사거리 광진아크로텔 앞	168	371968.68	3531
2026-06-27	2026-06-28	00788	788.양천구청역 2번출구 옆	168	319191.43000000005	2647
2026-06-27	2026-06-28	04541	4541. 갈산문화예술센터	168	484940.86999999976	3861
2026-06-27	2026-06-28	05301	5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞)	168	386770.12000000005	3844
2026-06-27	2026-06-28	00704	704. 남부법원검찰청 교차로	167	348713.7899999999	3628
2026-06-27	2026-06-28	01363	1363. 보문4교 인근	167	363280.71999999986	3237
2026-06-27	2026-06-28	05886	5886.신풍역 2번출구	167	323626.87	3121
2026-06-27	2026-06-28	00284	284. 센트럴 푸르지오 시티 앞	166	356888.4000000001	3417
2026-06-27	2026-06-28	00302	302. 경복궁역 6번출구 뒤	165	352054.26	3055
2026-06-27	2026-06-28	00551	551. 구의삼성쉐르빌 앞	165	353483.72	3201
2026-06-27	2026-06-28	01208	1208. 풍납현대아파트쉼터	164	277453.95999999996	2841
2026-06-27	2026-06-28	01688	1688. 마들역 7번출구	164	279788.41999999987	3466
2026-06-27	2026-06-28	01720	1720. 도봉구청 옆(중랑천변)	164	927494.5299999999	5370
2026-06-27	2026-06-28	03205	3205.문래현대2차	164	731785.9599999998	5107
2026-06-27	2026-06-28	03559	3559.성동구민종합체육센터 앞	164	518558.7700000001	5549
2026-06-27	2026-06-28	00114	114. 홍대입구역 8번출구 앞	163	687741.9999999999	6119
2026-06-27	2026-06-28	00458	458. 광화문역 5번출구	163	495958.39999999985	4090
2026-06-27	2026-06-28	01180	1180. 마곡엠밸리 15단지(1502동) 건너편	163	261670.3299999999	2816
2026-06-27	2026-06-28	01220	1220. 잠실근린공원	163	408993.7100000001	3839
2026-06-27	2026-06-28	02214	2214. 신반포역 2번출구 앞	163	764627.1699999997	7238
2026-06-27	2026-06-28	02921	2921.중계역 2번출구	163	294950.39999999997	2497
2026-06-27	2026-06-28	01048	1048. 둔촌어린이공원	162	328607.2	3497
2026-06-27	2026-06-28	01308	1308. 안암로터리 버스정류장 앞	162	328233.62000000005	2603
2026-06-27	2026-06-28	03548	3548.뚝섬역 6번출구	162	402931.51	4807
2026-06-27	2026-06-28	04549	4549.목동4단지아파트	162	288921.81	3185
2026-06-27	2026-06-28	01996	1996. 구일역 1번 출입구 앞	161	925057.7399999999	5632
2026-06-27	2026-06-28	03782	3782. 겸재정선미술관	161	421674.8999999999	2888
2026-06-27	2026-06-28	05765	5765. 삼전동주민센터 건너편	161	331829.6099999999	3616
2026-06-27	2026-06-28	02745	2745.수명초등학교	160	202102.13000000003	2318
2026-06-27	2026-06-28	03416	3416.동묘앞역 6번출구	160	409599.7100000001	4087
2026-06-27	2026-06-28	00474	474.동대문역사문화공원역 1번출구 뒤편	159	432597.1099999999	4097
2026-06-27	2026-06-28	00512	512. 뚝섬역 1번 출구 옆	159	448937.2599999999	4369
2026-06-27	2026-06-28	00756	756. 목동주차장	159	461537.4200000001	3848
2026-06-27	2026-06-28	01448	1448. 코스트코 상봉점	159	396517.29000000004	3660
2026-06-27	2026-06-28	02913	2913.상계8동 주민센터	159	575230.0300000001	5604
2026-06-27	2026-06-28	03214	3214.영등포 푸르지오 아파트 A	159	202396.61	1909
2026-06-27	2026-06-28	05154	5154.광진구청 앞	159	368989.64	3392
2026-06-27	2026-06-28	03514	3514. 왕십리교회옆	158	335241.18999999994	3012
2026-06-27	2026-06-28	03890	3890. 웰츠타워 오피스텔	158	301404.8400000001	3096
2026-06-27	2026-06-28	04122	4122. 청계9가교차로 앞	158	420533.5399999999	3387
2026-06-27	2026-06-28	04399	4399. 더리브 세종타워 앞	158	367543.97000000026	4797
2026-06-27	2026-06-28	00293	293. 충북 미래관	157	257077.00999999998	2757
2026-06-27	2026-06-28	00498	498.연남동주민센터 앞	157	361685.1399999999	4379
2026-06-27	2026-06-28	01337	1337. 돈암성당 옆	157	667018.9500000002	4070
2026-06-27	2026-06-28	01338	1338. 용문2교 옆	157	386647.0100000001	3874
2026-06-27	2026-06-28	00245	245. 삼성생명 당산사옥 앞	156	265654.81	2815
2026-06-27	2026-06-28	00549	549. 아차산역 3번출구	156	373464.1100000002	3006
2026-06-27	2026-06-28	00860	860.LG한강 자이아파트 앞	156	1027332.2099999997	8015
2026-06-27	2026-06-28	04098	4098.창동역 1번출구 인근	156	441521.06999999995	3465
2026-06-27	2026-06-28	00540	540. 군자역 7번출구 베스트샵 앞	155	305949.7500000001	3392
2026-06-27	2026-06-28	03513	3513. 상왕십리역 1번출구	155	302679.38	2793
2026-06-27	2026-06-28	03905	3905. 희훈타워빌 앞	155	318661.5	3044
2026-06-27	2026-06-28	04532	4532. 목동현대아파트 후문 앞	155	319321.16000000003	3186
2026-06-27	2026-06-28	04559	4559. 신길역 2번출구	155	432290.62000000005	3722
2026-06-27	2026-06-28	01140	1140. 목동사거리 버스정류장	154	375537.52	3135
2026-06-27	2026-06-28	01867	1867.대륭포스트타워6차 앞	154	323400.76	2486
2026-06-27	2026-06-28	02173	2173. 당곡사거리	154	397862.39999999997	3554
2026-06-27	2026-06-28	02730	2730.마곡메가박스 앞	154	323515.7200000001	2683
2026-06-27	2026-06-28	04527	4527. 목동신시가지아파트6단지	154	376510.13999999996	4094
2026-06-27	2026-06-28	04557	4557. 리버뷰신안인스빌2차 후문	154	381092.71	2764
2026-06-27	2026-06-28	01381	1381.석계역 4번출구 뒤	153	699863.9699999999	4926
2026-06-27	2026-06-28	01664	1664. 노해근린공원내	153	353477.02999999997	3648
2026-06-27	2026-06-28	01716	1716. 창동역 1번출구 건너편	153	383254.1400000001	3421
2026-06-27	2026-06-28	02058	2058. 동작경찰서	153	669364.6700000004	5421
2026-06-27	2026-06-28	00206	206. KBS 앞	152	780293.0199999999	7249
2026-06-27	2026-06-28	01269	1269. 리센츠아파트 	152	297449.84	3284
2026-06-27	2026-06-28	01512	1512. 강북중학교 앞	152	580110.9799999997	4011
2026-06-27	2026-06-28	03582	3582.화양동 우체국	152	291030.88	2702
2026-06-27	2026-06-28	04452	4452. 삼성SDS	152	420046.1600000001	3436
2026-06-27	2026-06-28	00153	153. 성산2교 사거리	151	452167.37999999995	3523
2026-06-27	2026-06-28	01262	1262. 송파여성문화회관 앞	151	338942.27999999985	3759
2026-06-27	2026-06-28	03501	3501. K&S빌딩 앞	151	275433.12999999995	3043
2026-06-27	2026-06-28	05064	5064. 양천향교역8번출구	151	294316.64	2365
2026-06-27	2026-06-28	01619	1619. 중계동 하나프라자빌딩 앞(중1-1)	150	357818.92	2874
2026-06-27	2026-06-28	01975	1975. 대림역 1번 출입구 밑	150	474378.84	4016
2026-06-27	2026-06-28	03671	3671. 둔촌동역교차로	150	294776.08999999997	2881
2026-06-27	2026-06-28	00771	771.목동아파트 703동 앞	149	291346.51	3728
2026-06-27	2026-06-28	04465	4465. 건영아파트앞 사거리	149	339084.8	3198
2026-06-27	2026-06-28	04484	4484. 잠실나루역4번출구뒤	149	424330.5600000001	3546
2026-06-27	2026-06-28	00560	560. 비전교회 앞	148	448983.16999999987	3364
2026-06-27	2026-06-28	01033	1033. 고덕동 아남아파트	148	215617.37999999995	2110
2026-06-27	2026-06-28	01333	1333. 석관초등학교 앞	148	495677.06	3938
2026-06-27	2026-06-28	01667	1667. 중계중학교	148	360296.42	3025
2026-06-27	2026-06-28	02264	2264. 이수역 1번출구	148	551006.7100000003	5020
2026-06-27	2026-06-28	03627	3627. 압구정나들목	148	1007626.6	6050
2026-06-27	2026-06-28	03767	3767. 대원빌딩	148	397968.05000000005	3086
2026-06-27	2026-06-28	00614	614. 용두동 사거리	147	261923.58000000002	2589
2026-06-27	2026-06-28	01081	1081.트레빌빌딩	147	262964.79000000015	2804
2026-06-27	2026-06-28	01503	1503. 강북구청사거리(수유역 8번출구)	147	324801.49999999994	2697
2026-06-27	2026-06-28	01610	1610. 화랑대역 2번출구 앞	147	463526.9699999999	3786
2026-06-27	2026-06-28	02025	2025. 흑석역 1번출구	147	989477.9600000001	7139
2026-06-27	2026-06-28	02744	2744.강서세무서 앞	147	162534.57	1379
2026-06-27	2026-06-28	04027	4027. 한내 행복발전소 옆	147	460100.57	3762
2026-06-27	2026-06-28	04244	4244. 당인리발전소 공원 앞	147	807254.9200000002	5991
2026-06-27	2026-06-28	00612	612. 시립동부병원 앞 사거리	146	249970.12999999998	2434
2026-06-27	2026-06-28	03756	3756. 마곡힐스테이트 정문	146	188467.50999999998	1966
2026-06-27	2026-06-28	05311	5311. 주공601동 상가 노원지하보도 앞	146	264699.6699999999	2808
2026-06-27	2026-06-28	01692	1692. 온곡초교 교차로	145	316270.6699999999	2843
2026-06-27	2026-06-28	04149	4149.제기동역 5번출구	145	395641.6399999999	3096
2026-06-27	2026-06-28	04182	4182.보라매병원역 2번출구	145	461497.07000000007	4425
2026-06-27	2026-06-28	00287	287. 영등포전화국사거리 (서강어린이공원)	144	284909.03	3128
2026-06-27	2026-06-28	01686	1686. 상계주공10단지 종합상가 앞	144	378381.58	3286
2026-06-27	2026-06-28	06184	6184. 한강버스 마곡 선착장	144	797363.4599999998	4959
2026-06-27	2026-06-28	01636	1636. 상계주공2단지 버스정류장 옆	143	281754.52	3181
2026-06-27	2026-06-28	01643	1643. 태릉입구역 8번출구	143	571905.35	3975
2026-06-27	2026-06-28	03566	3566.우성4차아파트	143	305212.9700000001	2453
2026-06-27	2026-06-28	03882	3882. 자양2동 주민센터	143	313807.1600000001	3380
2026-06-27	2026-06-28	00363	363. 신설동역 11번출구 뒤	142	294713.83	2923
2026-06-27	2026-06-28	00763	763. 목동11단지 아파트	142	228080.42000000007	1969
2026-06-27	2026-06-28	00816	816. 신용산역 6번출구 앞	142	413836.43	3074
2026-06-27	2026-06-28	01028	1028. 포레스 주상복합 빌딩	142	204850.67	2895
2026-06-27	2026-06-28	01193	1193. 마곡센트럴타워 1차	142	255174.98000000004	2054
2026-06-27	2026-06-28	00111	111. 상수역 2번출구 앞	141	637410.0199999999	4651
2026-06-27	2026-06-28	00342	342. 대학로 마로니에공원	141	330306.22000000015	2740
2026-06-27	2026-06-28	01080	1080.천호지하주차장 5번 출입구	141	335156.7700000001	2765
2026-06-27	2026-06-28	01449	1449. 상봉역 1번출구	141	276151.31000000006	2451
2026-06-27	2026-06-28	02653	2653.올림픽공원사거리(선수촌아파트)	141	312584.86999999994	2836
2026-06-27	2026-06-28	03410	3410.종로3가역 8번출구	141	274890.1399999999	2604
2026-06-27	2026-06-28	05896	5896.영등포구청역 6번출구	141	268533.74	2840
2026-06-27	2026-06-28	01132	1132. 등촌역 7번출구	140	380207.04000000015	3689
2026-06-27	2026-06-28	01169	1169. 염창역 1번 출구	140	336914.8900000001	3322
2026-06-27	2026-06-28	01224	1224. 아시아지하보도 2번 출구	140	444416.5700000001	3583
2026-06-27	2026-06-28	01946	1946. 구로역 광장	140	321453.9400000001	2789
2026-06-27	2026-06-28	02050	2050. 노량진역 5번출구	140	478872.5300000001	4008
2026-06-27	2026-06-28	02719	2719.마곡문화공원	140	259809.96999999997	2540
2026-06-27	2026-06-28	04522	4522. 신곡시장	140	264182.56	2716
2026-06-27	2026-06-28	04859	4859. 잠실나루 나들목	140	490421.2000000001	4170
2026-06-27	2026-06-28	00224	224. 롯데캐슬 앞	139	379364.9400000001	3706
2026-06-27	2026-06-28	01328	1328. 월곡역 3번출구	139	397834.7100000001	3528
2026-06-27	2026-06-28	01691	1691. 노원정보도서관	139	264721.8	2989
2026-06-27	2026-06-28	03581	3581.광진광장	139	220557.40999999995	2104
2026-06-27	2026-06-28	04952	4952.천호시장 버스정류소 옆	139	320943.92	3476
2026-06-27	2026-06-28	00213	213. KT앞	138	410731.0900000001	4019
2026-06-27	2026-06-28	03549	3549.건영아파트 앞	138	297665.24000000005	2877
2026-06-27	2026-06-28	04142	4142. 현대썬앤빌 앞	138	354781.57999999996	3545
2026-06-27	2026-06-28	05086	5086. 가양테크노타운	138	577689.1700000002	4218
2026-06-27	2026-06-28	00573	573. 구의문주차장 앞	137	242982.87000000005	2186
2026-06-27	2026-06-28	00577	577. 광장신동아파밀리에 아파트	137	525795.5	4017
2026-06-27	2026-06-28	01072	1072.고덕역 5번출구	137	344703.07999999996	3027
2026-06-27	2026-06-28	01697	1697.상계주공2단지 219동	137	324421.72	2469
2026-06-27	2026-06-28	03934	3934. 철도교통관제센터 정문 앞	137	162341.82	1343
2026-06-27	2026-06-28	00279	279. 영등포 푸르지오 아파트 B	136	244419.37999999998	2283
2026-06-27	2026-06-28	00501	501. 광진문화예술회관 앞	136	242631.09999999992	2929
2026-06-27	2026-06-28	00615	615. 용두동 래미안허브리츠아파트 앞	136	398065.23999999993	4122
2026-06-27	2026-06-28	01059	1059. 래미안 강동팰리스(102동)	136	275778.14999999997	2771
2026-06-27	2026-06-28	01075	1075.천동초교 삼거리	136	316861.67	3480
2026-06-27	2026-06-28	01531	1531. 미아사거리 1번 출구	136	362154.6599999998	3281
2026-06-27	2026-06-28	01988	1988. 고척LIGA아파트 앞	136	409794.8100000001	2713
2026-06-27	2026-06-28	05514	5514.공덕역 1번출구	136	454069.8399999999	3548
2026-06-27	2026-06-28	05851	5851. 도림천 건널목 위	136	466769.74000000005	3801
2026-06-27	2026-06-28	00933	933. 역촌종합시장 버스정류장(예일여고 방면)	135	300975.98999999993	3021
2026-06-27	2026-06-28	01155	1155. 기쁜우리복지관	135	303255.8600000001	2697
2026-06-27	2026-06-28	01535	1535. 효성인텔리안 앞	135	325672.24	2634
2026-06-27	2026-06-28	03886	3886.광진구 민방위교육센터	135	281363.53000000014	2584
2026-06-27	2026-06-28	04141	4141. 우리은행장안지점 앞	135	259275.27	3391
2026-06-27	2026-06-28	04765	4765. 동대문디자인플라자	135	352484.3700000001	3363
2026-06-27	2026-06-28	04824	4824. 상봉신협 앞	135	201571.40999999995	2451
2026-06-27	2026-06-28	02340	2340. 삼호물산버스정류장(23370) 옆	134	585851.7699999999	4852
2026-06-27	2026-06-28	03656	3656. 둔촌푸르지오아파트	134	237735.62000000005	2717
2026-06-27	2026-06-28	04031	4031. 청암예술학교 앞	134	309426.3400000001	2874
2026-06-27	2026-06-28	00133	133. 해담는다리	133	606238.2	4282
2026-06-27	2026-06-28	00702	702. 목4동주민센터 옆	133	240456.02000000002	2388
2026-06-27	2026-06-28	00841	841. 신용산역 1번 출구	133	310980.82000000007	2654
2026-06-27	2026-06-28	01669	1669. 중계역 3번출구	133	277865.82	2911
2026-06-27	2026-06-28	01957	1957. 구일고등학교 정문 	133	249151.19000000003	2421
2026-06-27	2026-06-28	04598	4598. 오목교 동측 지하보도	133	405720.18999999994	3036
2026-06-27	2026-06-28	00912	912. 응암오거리	132	402988.6099999999	3138
2026-06-27	2026-06-28	02000	2000. 신도림4차 e편한세상 아파트 1109동 앞	132	455256.1	3548
2026-06-27	2026-06-28	03864	3864. 광진소방서 앞	132	193304.97999999992	1715
2026-06-27	2026-06-28	04373	4373. 서울숲 지식산업센터	132	376305.50999999995	3410
2026-06-27	2026-06-28	04721	4721. 통인시장 정자	132	308295.2299999999	3601
2026-06-27	2026-06-28	00194	194. 증산교 앞	131	534670.5700000001	3529
2026-06-27	2026-06-28	00634	634. 외국어대 정문 앞	131	364873.99999999994	2884
2026-06-27	2026-06-28	01135	1135. 강서구의회	131	301062.3400000001	2360
2026-06-27	2026-06-28	01319	1319. 종암박스파크	131	695568.8399999999	4683
2026-06-27	2026-06-28	04594	4594. 양평교 영등포대여소	131	397352.11000000004	3765
2026-06-27	2026-06-28	00244	244. 영등포삼환아파트 앞	130	314456.62000000005	2852
2026-06-27	2026-06-28	01121	1121. 가양레포츠센터 앞	130	477023.72000000003	4412
2026-06-27	2026-06-28	01221	1221. 삼전역 4번출구	130	299974.33999999997	3996
2026-06-27	2026-06-28	01901	1901. 신도림동주민센터 앞	130	288581.54	2517
2026-06-27	2026-06-28	03528	3528. 광진정보도서관	130	484451.91	4085
2026-06-27	2026-06-28	00219	219. 롯데캐슬엠파이어 옆	129	299300.2300000001	2775
2026-06-27	2026-06-28	00626	626. 군자교 서측 녹지대	129	541434.8799999999	3890
2026-06-27	2026-06-28	01215	1215. 올림픽공원역 1번출구 앞	129	321702.53	3096
2026-06-27	2026-06-28	01689	1689. 마들역 3번출구	129	251255.05	2585
2026-06-27	2026-06-28	01994	1994. 삼성전자 물류센터 앞	129	226968.36000000004	1804
2026-06-27	2026-06-28	03919	3919. 구로역·NC신구로점 버스정류장(구로역 방면)	129	335312.8499999999	2863
2026-06-27	2026-06-28	04147	4147.청량리역광장	129	369997.6500000001	3289
2026-06-27	2026-06-28	00130	130. 신촌역(2호선) 7번출구 앞	128	363197.1700000001	3090
2026-06-27	2026-06-28	00217	217. NH농협은행 앞	128	380851.67000000016	3520
2026-06-27	2026-06-28	00539	539. 군자교교차로	128	483084.91999999987	4319
2026-06-27	2026-06-28	01385	1385.성신여대입구역 3번출구 앞	128	389417.3199999999	3178
